time (s)	coil I (A)	last det (V)	int current (uC)
1752.058370	1.112084	0.218726	526.015625
1752.059284	1.563552	0.218726	1955.102295
1752.060179	1.554357	0.218726	3346.251465
1752.061166	1.514048	0.218726	4840.616699
1752.062107	1.472571	0.218726	6226.305664
1752.063015	1.435752	0.218726	7529.968262
1752.063946	1.398677	0.218726	8832.136719
1752.064894	1.363469	0.218726	10124.705078
1752.065820	1.329075	0.218726	11355.427734
1752.066727	1.295424	0.218726	12530.376953
1752.067650	1.180931	0.218726	13620.376953
1752.068610	0.192477	0.218726	13805.154297
1752.069527	0.085616	0.218726	13883.665039
1752.070424	0.085704	0.218726	13960.541992
1752.071376	0.085704	0.218726	14042.132812
1752.072311	0.085701	0.218726	14122.262695
1752.073218	0.085759	0.218726	14200.045898
1752.074126	0.085796	0.218726	14277.948242
1752.075062	0.085715	0.218726	14358.177734
1752.076004	0.085686	0.218726	14438.893555
1752.076894	0.085778	0.218726	14515.235352
1753.050988	1.146808	0.234263	541.293335
1753.051922	1.574041	0.234263	2011.447144
1753.052822	1.555664	0.234263	3411.544922
1753.053743	1.515103	0.234263	4806.954102
1753.054698	1.474131	0.234263	6214.749023
1753.055632	1.436001	0.234263	7555.973633
1753.056533	1.400244	0.234263	8817.593750
1753.057468	1.364758	0.234263	10093.642578
1753.058414	1.330781	0.234263	11352.561523
1753.059337	1.296702	0.234263	12549.416992
1753.060231	1.205760	0.234263	13627.367187
1753.061175	0.218917	0.234263	13834.025391
1753.062111	0.085748	0.234263	13914.286133
1753.063010	0.085730	0.234263	13991.357422
1753.063929	0.085829	0.234263	14070.234375
1753.064864	0.085737	0.234263	14150.398437
1753.065776	0.085785	0.234263	14228.634766
1753.066664	0.085876	0.234263	14304.892578
1753.067609	0.085759	0.234263	14385.935547
1753.068536	0.085712	0.234263	14465.390625
1753.069446	0.085862	0.234263	14543.524414
1754.127345	1.127959	0.222605	527.884766
1754.128275	1.572609	0.222605	1990.410767
1754.129202	1.555063	0.222605	3431.954590
1754.130097	1.517234	0.222605	4789.878906
1754.131043	1.477731	0.222605	6187.812500
1754.131975	1.439956	0.222605	7529.851562
1754.132872	1.403624	0.222605	8788.902344
1754.133797	1.367772	0.222605	10054.091797
1754.134731	1.333403	0.222605	11299.490234
1754.135652	1.299598	0.222605	12496.419922
1754.136555	1.224631	0.222605	13602.261719
1754.137518	0.236906	0.222605	13830.401367
