time (s)	coil I (A)	last det (V)	int current (uC)
3902.394875	1.143977	0.204188	559.404785
3902.395786	1.608428	0.204188	2024.682495
3902.396709	1.592054	0.204188	3494.148926
3902.397615	1.550314	0.204188	4898.733398
3902.398561	1.506665	0.204188	6324.038574
3902.399495	0.980186	0.204188	7239.531738
3902.400417	0.104418	0.204188	7335.804687
3902.401309	0.085829	0.204188	7412.364258
3902.402269	0.085825	0.204188	7494.756348
3902.403177	0.085752	0.204188	7572.619141
3902.404072	0.085811	0.204188	7649.419434
3902.405010	0.085884	0.204188	7729.978516
3902.405924	0.085946	0.204188	7808.533203
3902.406837	0.085913	0.204188	7886.971680
3902.407731	0.085829	0.204188	7963.702637
3902.408677	0.085807	0.204188	8044.875977
3903.440086	1.113629	0.196888	497.792206
3903.440979	1.604846	0.196888	1930.919800
3903.441956	1.592292	0.196888	3486.589355
3903.442885	1.549948	0.196888	4926.490723
3903.443789	1.508342	0.196888	6290.032227
3903.444737	1.006626	0.196888	7244.313477
3903.445666	0.106073	0.196888	7342.855469
3903.446576	0.085800	0.196888	7420.933105
3903.447474	0.085884	0.196888	7498.056641
3903.448397	0.085796	0.196888	7577.246094
3903.449324	0.085818	0.196888	7656.799316
3903.450240	0.085887	0.196888	7735.472168
3903.451132	0.085917	0.196888	7812.109863
3903.452093	0.085895	0.196888	7894.654785
3903.453011	0.085931	0.196888	7973.540039
3903.453901	0.085917	0.196888	8050.005859
3904.449992	1.101676	0.193956	482.534088
3904.450964	1.605710	0.193956	2043.284546
3904.451877	1.591783	0.193956	3496.582764
3904.452803	1.549471	0.193956	4931.393555
3904.453706	1.507932	0.193956	6293.056152
3904.454687	0.969697	0.193956	7244.329102
3904.455591	0.104033	0.193956	7338.375000
3904.456485	0.085759	0.193956	7415.043945
3904.457408	0.085917	0.193956	7494.345215
3904.458325	0.085884	0.193956	7573.100586
3904.459220	0.085869	0.193956	7649.953613
3904.460104	0.085833	0.193956	7725.829590
3904.461042	0.085836	0.193956	7806.343750
3904.461944	0.085814	0.193956	7883.748047
3904.462862	0.085825	0.193956	7962.535645
3904.463754	0.085876	0.193956	8039.137695
3905.505518	1.113391	0.221803	522.180481
3905.506426	1.607435	0.221803	1981.731689
3905.507356	1.592626	0.221803	3462.873535
3905.508306	1.548867	0.221803	4934.297363
3905.509220	1.507229	0.221803	6311.904785
3905.510122	1.040248	0.221803	7250.208496
3905.511079	0.105128	0.221803	7350.816406
3905.511985	0.085876	0.221803	7428.620605
3905.512902	0.085818	0.221803	7507.315430
3905.513787	0.085865	0.221803	7583.306152
3905.514716	0.085898	0.221803	7663.105957
3905.515623	0.085829	0.221803	7740.952637
3905.516515	0.085906	0.221803	7817.580566
3905.517446	0.085876	0.221803	7897.531738
3905.518348	0.085884	0.221803	7974.999023
3905.519264	0.085909	0.221803	8053.691895
3906.528972	1.099043	0.176658	479.182739
3906.529865	1.604099	0.176658	1911.643311
3906.530836	1.592765	0.176658	3458.218018
3906.531747	1.551291	0.176658	4871.444336
3906.532645	1.510064	0.176658	6227.481445
3906.533598	1.066366	0.176658	7243.728027
3906.534503	0.115924	0.176658	7348.639160
3906.535402	0.085770	0.176658	7425.746582
3906.536288	0.085858	0.176658	7501.816895
3906.537228	0.085928	0.176658	7582.588867
3906.538130	0.085807	0.176658	7659.986816
3906.539027	0.085814	0.176658	7736.961914
3906.539914	0.085887	0.176658	7813.144043
3906.540865	0.085873	0.176658	7894.809082
3906.541764	0.085811	0.176658	7971.952637
3906.542658	0.085862	0.176658	8048.712891
3907.557072	1.112472	0.224281	492.825073
3907.557988	1.605798	0.224281	1963.736328
