time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
5879.941618	4.564857	8.037844	0.567921	19
5880.968728	4.552835	8.045990	0.565852	20
5882.007002	4.507917	8.029649	0.561409	21
5883.038751	4.505781	8.054648	0.559401	22
5884.071925	4.512675	8.033768	0.561713	23
5885.108704	4.538177	8.037374	0.564634	24
5886.136275	4.602083	8.030265	0.573092	25
5887.179238	4.792900	8.029024	0.596947	26
5888.200671	4.690962	8.030991	0.584108	27
5889.249245	4.943759	8.021731	0.616296	28
5890.254627	4.331178	8.023109	0.539838	29
5891.308045	4.707981	8.022317	0.586861	30
5892.321632	4.401527	8.025167	0.548465	31
5893.385560	4.946250	8.035281	0.615566	32
5894.388779	4.470685	8.035177	0.556389	33
5895.439508	4.553266	8.025377	0.567359	34
5896.459809	4.320192	8.016791	0.538893	35
5897.504155	4.539849	8.032442	0.565189	36
5898.529408	4.408792	8.029376	0.549083	37
5899.568747	4.443401	8.022213	0.553887	38
5900.612099	4.814963	8.025096	0.599988	39
5901.644288	4.685279	8.042237	0.582584	40
5902.683147	4.741856	8.041076	0.589704	41
5903.708650	4.637794	8.037121	0.577047	42
5904.742163	4.597686	8.044581	0.571526	43
5905.775107	4.588964	8.042373	0.570598	44
5906.821556	5.020753	8.037157	0.624693	45
5907.829372	4.517561	8.027327	0.562773	46
5908.879115	4.827343	8.008605	0.602769	47
5909.894961	4.629078	8.025957	0.576763	48
5910.957539	5.368146	8.053530	0.666558	49
5911.962615	4.376464	8.025012	0.545353	50
5913.014268	5.018618	8.025688	0.625319	51
5914.040192	4.645955	8.043606	0.577596	52
5915.081595	5.068121	8.017457	0.632136	53
5916.097107	4.462092	8.035961	0.555265	54
5917.148293	5.150918	8.044778	0.640281	55
5918.164147	4.374041	8.010397	0.546045	56
5919.216423	4.932687	8.059741	0.612016	57
5920.231261	4.337864	8.031266	0.540122	58
5921.282397	4.966032	8.034439	0.618093	59
5922.299474	4.252504	8.017494	0.530403	60
5923.349392	4.697179	8.039360	0.584273	61
5924.367863	4.374060	8.045603	0.543658	62
5925.413600	4.836902	8.042556	0.601414	63
5926.438179	4.324824	8.049255	0.537295	64
5927.479521	4.701218	8.022191	0.586027	65
5928.508705	4.533650	8.034152	0.564297	66
5929.543313	4.667591	8.020506	0.581957	67
5930.579204	4.652118	8.032797	0.579141	68
5931.608170	4.675676	8.038406	0.581667	69
5932.650525	4.917323	8.020798	0.613072	70
5933.671909	4.538123	8.029289	0.565196	71
5934.721035	4.853439	8.036065	0.603957	72
5935.735655	4.658490	8.047049	0.578907	73
5936.789137	5.102355	8.019562	0.636239	74
5937.802683	4.612022	8.051881	0.572788	75
5938.857184	5.127244	8.036151	0.638022	76
5939.870617	4.499185	8.032154	0.560147	77
5940.923777	4.988117	8.047009	0.619872	78
5941.939767	4.586485	8.035950	0.570746	79
5942.989736	4.811721	8.048425	0.597846	80
5944.009596	4.625423	8.047729	0.574749	81
5945.054521	4.627190	7.997852	0.578554	82
5946.078938	4.754234	8.041114	0.591241	83
5947.119240	4.736721	8.037733	0.589311	84
5948.149398	4.617098	8.035160	0.574612	85
5949.184733	4.727550	8.046707	0.587514	86
5950.216946	4.761758	8.027678	0.593168	87
5951.251651	4.706553	8.049690	0.584688	88
5952.284901	4.719206	8.035371	0.587304	89
5953.329540	5.112070	8.041540	0.635708	90
5954.353106	4.772395	8.043043	0.593357	91
5955.397029	5.197008	8.035151	0.646784	92
5956.420068	4.735001	8.038697	0.589026	93
5957.465582	5.155180	8.031706	0.641854	94
5958.497285	5.032806	8.028287	0.626884	95
5959.535055	5.143396	8.036977	0.639967	96
5960.552323	4.604373	8.037338	0.572873	97
5961.593909	4.996389	8.036226	0.621733	98
5962.617500	4.710841	8.043855	0.585645	99
5963.663978	4.919875	8.014316	0.613886	100
5964.682466	4.850175	8.031986	0.603858	101
5965.733543	4.826387	8.020330	0.601769	102
5966.758859	5.288680	8.029584	0.658649	103
5967.801626	5.118837	8.038526	0.636788	104
5968.814827	4.998055	8.029672	0.622448	105
5969.868855	5.244206	8.035037	0.652667	106
5970.882202	4.973612	8.039084	0.618679	107
5971.936052	5.240066	8.033099	0.652309	108
5972.961793	5.234217	8.032255	0.651650	109
5974.010374	5.498677	8.028727	0.684875	110
5975.032325	5.046988	8.064996	0.625789	111
5976.075769	5.289800	8.040188	0.657920	112
5977.102343	5.001442	8.051713	0.621165	113
5978.140667	5.167581	8.022128	0.644166	114
5979.172378	5.115635	8.032540	0.636864	115
5980.206582	5.056775	8.032971	0.629502	116
5981.242393	5.216654	8.024774	0.650069	117
5982.261559	4.862621	8.027529	0.605743	118
5983.300596	4.802229	8.018621	0.598885	119
5984.327553	4.880582	8.022389	0.608370	120
5985.368717	5.007035	8.047752	0.622166	121
5986.393985	4.894446	8.012563	0.610847	122
5987.437330	5.181075	8.012648	0.646612	123
5988.470229	5.199731	8.022006	0.648183	124
5989.505496	5.130993	8.040885	0.638113	125
5990.537254	5.160650	8.036417	0.642158	126
5991.572928	5.297050	8.031494	0.659535	127
5992.604675	5.287138	8.039134	0.657675	128
5993.639905	5.229798	8.026668	0.651553	129
5994.661576	4.847124	8.032541	0.603436	130
5995.717634	5.392722	8.030263	0.671550	131
5996.740129	5.012168	8.014036	0.625424	132
5997.784037	5.384426	8.036852	0.669967	133
5998.808556	5.193547	8.029061	0.646844	134
5999.850464	5.349837	8.023114	0.666803	135
6000.878047	5.217547	8.024657	0.650189	136
6001.914670	5.209094	8.019896	0.649521	137
6002.947100	5.283303	8.045948	0.656641	138
6003.980787	5.347231	8.042706	0.664855	139
6005.016882	5.495688	8.040790	0.683476	140
6006.045683	5.415230	8.028131	0.674532	141
6007.087608	5.465358	8.027143	0.680860	142
6008.109625	5.374684	8.052288	0.667473	143
6009.157601	5.757103	8.027349	0.717186	144
6010.174414	5.253659	8.021635	0.654936	145
6011.227155	5.734760	8.035742	0.713657	146
6012.240363	5.135857	8.025196	0.639967	147
6013.295120	5.940067	8.045583	0.738302	148
6014.307839	5.022489	8.029751	0.625485	149
6015.363043	5.818786	8.049830	0.722846	150
6016.375284	5.039294	8.033953	0.627250	151
6017.429496	5.634194	8.038057	0.700940	152
6018.443794	5.092693	8.009517	0.635830	153
6019.496436	5.538030	8.026274	0.689988	154
6020.513779	5.202238	8.024380	0.648304	155
6021.561325	5.532724	8.032756	0.688770	156
6022.570898	4.964446	8.029547	0.618272	157
6023.616789	5.087378	8.031198	0.633452	158
6024.639715	5.190063	8.033026	0.646091	159
6025.683481	5.052162	8.043872	0.628076	160
6026.719619	5.379188	8.030502	0.669845	161
6027.750756	5.189140	8.015321	0.647403	162
6028.775989	5.095814	8.029601	0.634629	163
6029.817256	5.114649	8.010173	0.638519	164
6030.843960	5.144666	8.007846	0.642453	165
6031.885938	5.201122	8.038428	0.647032	166
6032.911061	5.014285	8.042658	0.623461	167
6033.953438	5.090637	8.011195	0.635440	168
6034.988529	5.396647	8.055094	0.669967	169
6036.022236	5.246633	8.020576	0.654147	170
6037.054900	5.436146	8.046079	0.675627	171
6038.091136	5.329800	8.037506	0.663116	172
6039.109035	5.061482	8.012053	0.631734	173
6040.159958	5.282210	8.023349	0.658355	174
6041.176285	5.158871	8.039239	0.641711	175
6042.228678	5.407261	7.996005	0.676245	176
6043.241379	5.345810	7.984713	0.669506	177
6044.307386	5.981408	8.042592	0.743716	178
6045.308303	5.267058	7.999806	0.658398	179
6046.364297	5.731743	8.034005	0.713435	180
6047.387053	5.554893	8.028064	0.691934	181
6048.430972	5.927927	8.037973	0.737490	182
6049.444262	5.120868	8.040207	0.636908	183
6050.495757	5.735618	8.011436	0.715929	184
6051.524082	5.399405	8.040948	0.671489	185
6052.572129	5.787889	8.036176	0.720229	186
6053.594149	5.415797	8.042755	0.673376	187
6054.637595	5.636514	8.018398	0.702948	188
6055.664167	5.442887	8.039408	0.677026	189
6056.703504	5.586236	8.030997	0.695584	190
6057.732586	5.471517	8.013997	0.682745	191
6058.769934	5.520956	8.012131	0.689075	192
6059.792086	5.101312	8.045053	0.634093	193
6060.824466	5.057660	8.005405	0.631781	194
6061.861239	4.916952	8.019329	0.613138	195
6062.891112	5.080973	8.042842	0.631739	196
6063.927998	5.139575	8.030567	0.640002	197
6064.969220	5.546654	8.038773	0.689988	198
6065.995648	5.183684	8.012542	0.646946	199
6067.025223	5.252536	8.040063	0.653295	200
6068.074977	5.563237	8.000024	0.695403	201
6069.091838	5.296327	8.021771	0.660244	202
6070.131362	5.343190	8.033622	0.665104	203
6071.160508	5.239111	8.038054	0.651789	204
6072.208262	5.760263	8.028348	0.717490	205
6073.228262	5.308563	8.027463	0.661300	206
6074.264045	5.251375	8.022225	0.654603	207
6075.307360	5.765293	8.035338	0.717492	208
6076.330888	5.177824	7.983555	0.648561	209
6077.376891	5.709593	8.019619	0.711953	210
6078.396021	5.334077	8.036681	0.663716	211
6079.435335	5.568962	8.042456	0.692446	212
6080.463072	5.269634	8.036611	0.655704	213
6081.504130	5.640510	8.020022	0.703304	214
6082.526757	5.371551	8.027224	0.669167	215
6083.574063	5.876346	8.014251	0.733237	216
6084.591963	5.567131	8.027109	0.693541	217
6085.642775	5.966039	8.020155	0.743881	218
6086.668785	5.593369	8.026500	0.696863	219
6087.711128	6.056889	8.023076	0.754934	220
6088.724282	5.352387	8.027340	0.666770	221
6089.779270	6.098644	7.994443	0.762860	222
6090.791048	5.263220	8.035619	0.654986	223
6091.847340	6.010442	8.034935	0.748039	224
6092.859218	5.116143	7.986632	0.640588	225
6093.914155	5.634491	8.024034	0.702202	226
6094.938502	5.394948	8.033579	0.671550	227
6095.980435	5.455564	8.018649	0.680360	228
6096.995840	5.088166	8.037932	0.633019	229
6098.046987	5.411680	8.038503	0.673220	230
6099.065912	5.157684	8.029639	0.642331	231
6100.124708	5.739157	8.007071	0.716761	232
6101.144055	5.641962	8.036566	0.702036	233
6102.191586	5.742633	8.016674	0.716336	234
6103.211990	5.790824	8.023980	0.721690	235
6104.258540	5.735229	8.014518	0.715605	236
6105.268654	5.345130	8.040260	0.664796	237
6106.315270	5.473617	8.004972	0.683777	238
6107.337282	5.269838	8.032748	0.656044	239
6108.382850	5.409547	8.039339	0.672885	240
6109.404141	5.415058	8.036581	0.673801	241
6110.451154	5.464109	8.015344	0.681706	242
6111.470504	5.457755	8.033481	0.679376	243
6112.518863	5.601518	8.006481	0.699623	244
6113.536963	5.504143	8.041826	0.684439	245
6114.587292	5.773884	8.028856	0.719142	246
6115.613143	5.837936	8.019604	0.727958	247
6116.667895	6.159605	8.019064	0.768120	248
6117.680053	5.907485	8.023919	0.736234	249
6118.734886	6.359431	8.031723	0.791789	250
6119.747027	5.847801	8.018418	0.729296	251
6120.792482	6.162398	8.033904	0.767049	252
6121.803207	5.618906	7.997781	0.702558	253
6122.859194	6.270930	8.016536	0.782249	254
6123.870155	5.624903	8.039293	0.699676	255
6124.926028	6.213298	8.009892	0.775703	0
6125.939813	5.529761	8.022313	0.689298	1
6126.992517	6.209225	8.026371	0.773603	2
6128.008035	5.418333	8.041497	0.673797	3
6129.068414	6.248134	8.031272	0.777976	4
6130.076156	5.392676	8.030030	0.671564	5
6131.134860	6.145432	8.036277	0.764711	6
6132.145978	5.214565	8.014235	0.650663	7
6133.189110	5.757592	8.017936	0.718089	8
6134.214007	5.290304	8.055587	0.656725	9
6135.255607	5.650855	8.016747	0.704881	10
6136.284307	5.285717	8.032722	0.658023	11
6137.321508	5.506743	8.035971	0.685262	12
6138.352494	5.406291	8.039801	0.672441	13
6139.388809	5.668581	8.044890	0.704619	14
6140.421179	5.345446	8.025479	0.666059	15
6141.455103	5.528174	8.017804	0.689487	16
6142.488192	5.418343	8.015020	0.676024	17
6143.522723	5.503340	8.012977	0.686803	18
6144.556773	5.223049	8.009618	0.652097	19
6145.589803	5.649908	8.015727	0.704853	20
6146.623902	5.404557	8.025306	0.673439	21
6147.657423	5.600763	8.031640	0.697337	22
6148.691104	5.391850	8.036144	0.670950	23
6149.736967	6.033057	8.003326	0.753819	24
6150.769609	5.769030	8.021502	0.719196	25
6151.804975	6.152106	8.046293	0.764589	26
6152.834555	5.896422	8.016854	0.735503	27
6153.874981	6.162813	8.014372	0.768970	28
6154.888835	5.706673	8.029747	0.710692	29
6155.931816	5.998950	8.019794	0.748018	30
6156.955464	5.719194	8.034379	0.711840	31
6158.000507	6.258977	8.036054	0.778862	32
6159.020816	5.778921	8.035263	0.719195	33
6160.070883	6.287353	8.027899	0.783188	34
6161.085940	5.823538	8.018433	0.726269	35
6162.138863	6.343976	8.020338	0.790986	36
6163.152826	5.687746	8.009250	0.710147	37
6164.207584	6.440655	8.037978	0.801278	38
6165.219667	5.503283	8.013655	0.686738	39
6166.274898	6.383978	8.034354	0.794585	40
6167.286577	5.513093	8.007645	0.688479	41
6168.342266	6.256479	8.031178	0.779024	42
6169.354235	5.450161	8.030181	0.678710	43
6170.410807	5.912824	8.015790	0.737647	44
6171.422849	5.240201	8.016080	0.653711	45
6172.476669	5.878891	8.020312	0.733000	46
6173.491540	5.322231	8.029421	0.662841	47
6174.554559	6.218331	8.048986	0.772561	48
6175.558914	5.507874	8.011036	0.687536	49
6176.610648	5.825474	8.040062	0.724556	50
6177.627654	5.600574	8.005427	0.699597	51
6178.678325	5.736826	8.018211	0.715475	52
6179.695700	5.618657	8.038128	0.699001	53
6180.744720	5.733227	8.012489	0.715536	54
6181.763437	5.759116	8.037283	0.716550	55
6182.811805	5.813892	8.024813	0.724489	56
6183.831107	5.656899	8.041678	0.703448	57
