time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
6595.281504	9.484608	12.189110	0.778121	199
6596.341424	11.779526	12.155781	0.969047	200
6597.361325	9.869815	12.140504	0.812966	201
6598.408934	11.704701	12.157958	0.962719	202
6599.429123	9.842696	12.169087	0.808828	203
6600.465197	10.978347	12.161852	0.902687	204
6601.484519	9.253944	12.166263	0.760623	205
6602.533534	10.878036	12.116943	0.897754	206
6603.553000	9.108975	12.155919	0.749345	207
6604.601364	10.797865	12.188427	0.885911	208
6605.619654	9.135093	12.157318	0.751407	209
6606.669696	10.938499	12.129082	0.901841	210
6607.689027	9.168178	12.185442	0.752388	211
6608.750593	11.515593	12.166870	0.946471	212
6609.756146	9.600874	12.169277	0.788944	213
6610.806850	11.076704	12.143456	0.912154	214
6611.823957	9.259268	12.167944	0.760956	215
6612.874910	11.116957	12.174039	0.913169	216
6613.891754	9.282325	12.170198	0.762709	217
6614.943444	11.368448	12.159348	0.934955	218
6615.959222	9.393794	12.166746	0.772088	219
6617.011663	11.119866	12.174164	0.913399	220
6618.026466	9.301173	12.149791	0.765542	221
6619.080085	11.361853	12.164505	0.934017	222
6620.106789	9.700644	12.165532	0.797388	223
6621.147425	11.258393	12.141426	0.927271	224
6622.162581	9.236289	12.153831	0.759949	225
6623.215910	11.169275	12.173739	0.917489	226
6624.230184	9.110514	12.174456	0.748330	227
6625.297145	11.698022	12.162554	0.961806	228
6626.309885	9.611507	12.142702	0.791546	229
6627.365104	11.649114	12.164038	0.957668	230
6628.366181	9.117275	12.162961	0.749593	231
6629.420142	11.132961	12.166141	0.915078	232
6630.434588	9.396937	12.159879	0.772782	233
6631.488609	11.145641	12.167539	0.916014	234
6632.502590	9.182876	12.165555	0.754826	235
6633.557072	11.022675	12.137396	0.908158	236
6634.570860	9.355614	12.145879	0.770271	237
6635.625330	10.899625	12.176643	0.895126	238
6636.638677	9.226004	12.158428	0.758816	239
6637.692727	10.964545	12.153729	0.902155	240
6638.706874	9.128448	12.166395	0.750300	241
6639.772869	11.304345	12.172983	0.928642	242
6640.787177	9.682656	12.157799	0.796415	243
6641.841350	11.406684	12.164396	0.937711	244
6642.855160	9.657257	12.167752	0.793676	245
6643.909339	11.401496	12.174668	0.936493	246
6644.923574	9.601370	12.166374	0.789173	247
6645.965458	11.102552	12.166599	0.912544	248
6646.979167	9.264578	12.161856	0.761773	249
6648.032071	10.939948	12.133353	0.901643	250
6649.045856	9.509017	12.166836	0.781552	251
6650.101024	10.885835	12.159283	0.895270	252
6651.116427	9.300052	12.168330	0.764283	253
6652.180215	11.768572	12.152087	0.968440	254
6653.196493	9.602283	12.150647	0.790269	255
6654.248128	11.566843	12.167035	0.950671	0
6655.264495	9.751427	12.169771	0.801283	1
6656.316116	11.425694	12.165721	0.939171	2
6657.332431	9.570998	12.165391	0.786740	3
6658.383590	11.431892	12.173115	0.939110	4
6659.400924	9.586206	12.180986	0.786981	5
6660.450784	11.446188	12.177294	0.939962	6
6661.468855	9.603569	12.138279	0.791181	7
6662.519010	11.447643	12.157600	0.941604	8
6663.538876	9.648213	12.152608	0.793921	9
6664.586442	11.269949	12.176627	0.925539	10
6665.594556	9.044715	12.176681	0.742790	11
6666.641977	10.677375	12.161301	0.877980	12
6667.662076	9.179886	12.131891	0.756674	13
6668.709431	10.623913	12.158681	0.873772	14
6669.731448	9.004872	12.165058	0.740224	15
6670.777828	10.584359	12.121181	0.873212	16
6671.798799	9.129500	12.135897	0.752272	17
6672.858349	11.169288	12.160615	0.918481	18
6673.879250	9.527846	12.170797	0.782845	19
6674.926329	11.246746	12.186816	0.922862	20
6675.947220	9.505297	12.148616	0.782418	21
6676.994247	11.225257	12.164314	0.922802	22
6678.015165	9.393933	12.148006	0.773290	23
6679.062219	11.140777	12.175549	0.915012	24
6680.083140	9.265697	12.144621	0.762947	25
6681.130707	11.270081	12.167159	0.926271	26
6682.150593	9.477766	12.175920	0.778402	27
6683.186593	10.541322	12.162853	0.866682	28
6684.206457	9.166216	12.162794	0.753627	29
6685.255390	10.515939	12.171921	0.863951	30
6686.273533	9.146373	12.140489	0.753378	31
6687.322601	10.958176	12.139430	0.902693	32
6688.354530	9.629543	12.176706	0.790817	33
6689.404636	11.300030	12.165129	0.928887	34
6690.421951	9.674128	12.161966	0.795441	35
6691.472064	11.382526	12.140220	0.937588	36
6692.477148	9.005373	12.166405	0.740184	37
6693.528805	10.859384	12.179682	0.891598	38
6694.557334	9.474455	12.176427	0.778098	39
6695.596377	10.826893	12.152692	0.890905	40
6696.612885	8.977919	12.134924	0.739841	41
6697.663932	10.709068	12.124298	0.883273	42
6698.680135	8.698440	12.116745	0.717886	43
6699.732366	10.564950	12.165154	0.868460	44
6700.748823	8.771463	12.158292	0.721439	45
6701.800080	10.827164	12.158401	0.890509	46
6702.829261	9.426204	12.161022	0.775116	47
6703.868097	10.745501	12.164078	0.883380	48
6704.897246	9.274694	12.170978	0.762034	49
6705.948855	11.259592	12.150260	0.926696	50
6706.965234	9.426226	12.157209	0.775361	51
6708.017350	11.221561	12.137903	0.924506	52
6709.032653	9.469752	12.174159	0.777857	53
6710.084828	11.341306	12.164922	0.932296	54
6711.101056	9.418959	12.141183	0.775786	55
6712.141179	10.743900	12.158687	0.883640	56
6713.156958	9.030469	12.162243	0.742500	57
6714.208949	10.703149	12.163645	0.879929	58
6715.224907	8.948970	12.165194	0.735621	59
6716.277047	10.862427	12.154298	0.893711	60
6717.293209	9.166387	12.175174	0.752875	61
6718.344864	10.689690	12.148786	0.879898	62
6719.360886	9.034966	12.163590	0.742788	63
6720.413248	10.698543	12.168854	0.879174	64
6721.428787	8.961848	12.126373	0.739038	65
6722.480500	10.635367	12.164289	0.874311	66
6723.509254	9.505060	12.162478	0.781507	67
6724.548555	11.232095	12.134142	0.925660	68
6725.566218	8.586337	12.162844	0.705948	69
6726.628889	11.028190	12.155972	0.907224	70
6727.633281	8.821668	12.164375	0.725205	71
6728.683849	10.860193	12.149921	0.893849	72
6729.701842	8.675326	12.168252	0.712948	73
6730.752341	10.623492	12.153663	0.874098	74
6731.770387	8.697649	12.150420	0.715831	75
6732.820210	10.504733	12.134856	0.865666	76
6733.850803	9.299577	12.168634	0.764225	77
6734.887584	10.402152	12.141187	0.856766	78
6735.919325	9.391711	12.125087	0.774569	79
6736.955796	10.422389	12.161153	0.857023	80
6737.987252	9.406908	12.159971	0.773596	81
6739.035347	10.859101	12.155493	0.893349	82
6740.056766	9.382941	12.169215	0.771039	83
6741.102772	11.039058	12.144328	0.908989	84
6742.124277	9.254753	12.147709	0.761852	85
6743.170753	10.897897	12.143477	0.897428	86
6744.193747	9.351410	12.126394	0.771162	87
6745.238721	10.856290	12.149872	0.893531	88
6746.261179	9.296208	12.141026	0.765686	89
6747.306182	11.021624	12.169943	0.905643	90
6748.329156	9.447145	12.170848	0.776211	91
6749.374143	10.923425	12.155459	0.898644	92
6750.397114	9.391895	12.147266	0.773169	93
6751.442657	10.944372	12.174646	0.898948	94
6752.465108	9.466965	12.161087	0.778464	95
6753.510610	10.968132	12.161562	0.901869	96
6754.533053	9.573870	12.153075	0.787774	97
6755.578570	10.814694	12.167936	0.888786	98
6756.601037	9.481320	12.164307	0.779438	99
6757.646991	10.959633	12.152964	0.901807	100
6758.668473	9.504098	12.150859	0.782175	101
6759.715561	10.799647	12.136891	0.889820	102
6760.723522	9.040111	12.156902	0.743620	103
6761.771827	10.560341	12.160504	0.868413	104
6762.791207	8.906380	12.174670	0.731550	105
6763.839410	10.607896	12.117236	0.875439	106
6764.859668	8.713808	12.132923	0.718195	107
6765.907069	10.751866	12.146740	0.885165	108
6766.938717	9.254680	12.155369	0.761366	109
6767.976836	10.640255	12.165025	0.874660	110
6768.994782	8.800303	12.160583	0.723674	111
6770.044312	10.752455	12.133265	0.886196	112
6771.063363	8.878319	12.162451	0.729978	113
6772.112297	10.604412	12.136345	0.873773	114
6773.130811	8.803773	12.155984	0.724234	115
6774.179415	10.541410	12.154406	0.867291	116
6775.211102	9.165988	12.159408	0.753819	117
6776.247560	10.505806	12.145403	0.865003	118
6777.266003	8.703257	12.166528	0.715344	119
6778.316206	10.604679	12.159903	0.872102	120
6779.334243	8.830980	12.147474	0.726981	121
6780.384935	10.510670	12.163758	0.864097	122
6781.402191	8.506254	12.160949	0.699473	123
6782.453036	10.163224	12.161735	0.835672	124
6783.468260	8.526683	12.138487	0.702450	125
6784.534153	11.179170	12.148818	0.920186	126
6785.538880	8.702890	12.165877	0.715352	127
6786.589464	10.760598	12.152554	0.885460	128
6787.604494	8.517049	12.167196	0.700001	129
6788.658969	10.566857	12.135070	0.870770	130
6789.674930	8.801032	12.158634	0.723850	131
6790.725169	10.416764	12.139076	0.858118	132
6791.742368	8.607341	12.114324	0.710509	133
6792.793102	10.468740	12.163202	0.860689	134
6793.810077	8.796993	12.152611	0.723877	135
6794.861252	10.393516	12.116415	0.857805	136
6795.877770	8.720518	12.131753	0.718818	137
6796.928765	10.344961	12.140313	0.852117	138
6797.947092	8.479568	12.145764	0.698150	139
6798.996521	10.476528	12.161036	0.861483	140
6800.015013	8.566387	12.168686	0.703970	141
6801.065195	10.321745	12.147018	0.849735	142
6802.082538	8.675302	12.144933	0.714315	143
6803.132663	10.413994	12.155438	0.856735	144
6804.151013	8.716144	12.127353	0.718718	145
6805.199558	10.389463	12.146945	0.855315	146
6806.219020	8.831082	12.136629	0.727639	147
6807.268249	10.507673	12.165102	0.863755	148
6808.287714	8.818391	12.154455	0.725527	149
6809.335507	10.366881	12.156598	0.852778	150
6810.356101	8.987573	12.144289	0.740066	151
6811.403695	10.363129	12.129258	0.854391	152
6812.423694	8.879177	12.142822	0.731229	153
6813.470697	10.420197	12.139225	0.858391	154
6814.493457	8.743033	12.141151	0.720116	155
6815.538355	10.412731	12.142287	0.857559	156
6816.560966	8.819252	12.154490	0.725596	157
6817.605896	10.471863	12.136618	0.862832	158
6818.629758	8.641616	12.147566	0.711387	159
6819.674174	10.168626	12.158053	0.836370	160
6820.696897	8.713169	12.155749	0.716794	161
6821.742359	10.409657	12.148724	0.856852	162
6822.765359	8.454936	12.151502	0.695794	163
6823.822097	10.710779	12.149158	0.881607	164
6824.845553	9.292742	12.154851	0.764530	165
6825.891006	10.720332	12.149100	0.882397	166
6826.913998	9.132102	12.147798	0.751750	167
6827.959012	10.630924	12.150857	0.874912	168
6828.981963	9.175726	12.137041	0.756010	169
6830.026957	10.657748	12.168817	0.875825	170
